images transferred
everything loaded
cornet_z_vggface_oneobject
runs created?
=> creating model 'cornet_z'
cornet_z
normalization constant Z is set to 391486.3
Epoch: [0][0/690]	Time 11.844 (11.844)	Data 5.604 (5.604)	Loss 10.0466 (10.0466)	
Epoch: [28][660/690]	Time 2.966 (0.802)	Data 2.807 (0.648)	Loss 5.3597 (5.5104)	
Epoch: [28][670/690]	Time 0.151 (0.798)	Data 0.000 (0.645)	Loss 5.4534 (5.5093)	
Epoch: [28][680/690]	Time 0.598 (0.800)	Data 0.441 (0.646)	Loss 5.3855 (5.5089)	
Test [256/22066]	Net Time 2.850 (2.850)	Cls Time 0.047 (0.047)	Top1: 7.81
Test [512/22066]	Net Time 0.008 (1.429)	Cls Time 0.087 (0.067)	Top1: 9.57
Test [768/22066]	Net Time 0.027 (0.962)	Cls Time 0.039 (0.058)	Top1: 9.64
Test [1024/22066]	Net Time 0.008 (0.724)	Cls Time 0.059 (0.058)	Top1: 10.94
Test [1280/22066]	Net Time 0.917 (0.762)	Cls Time 0.046 (0.056)	Top1: 10.78
Test [1536/22066]	Net Time 0.016 (0.638)	Cls Time 0.070 (0.058)	Top1: 10.87
Test [1792/22066]	Net Time 0.006 (0.548)	Cls Time 0.062 (0.059)	Top1: 10.88
Test [2048/22066]	Net Time 0.006 (0.480)	Cls Time 0.061 (0.059)	Top1: 10.74
Test [2304/22066]	Net Time 1.182 (0.558)	Cls Time 0.050 (0.058)	Top1: 10.29
Test [2560/22066]	Net Time 0.010 (0.503)	Cls Time 0.050 (0.057)	Top1: 10.31
Test [2816/22066]	Net Time 0.011 (0.459)	Cls Time 0.057 (0.057)	Top1: 10.16
Test [3072/22066]	Net Time 0.009 (0.421)	Cls Time 0.060 (0.057)	Top1: 10.03
Test [3328/22066]	Net Time 1.190 (0.480)	Cls Time 0.039 (0.056)	Top1: 9.83
Test [3584/22066]	Net Time 0.143 (0.456)	Cls Time 0.036 (0.054)	Top1: 9.46
Test [3840/22066]	Net Time 0.117 (0.433)	Cls Time 0.046 (0.054)	Top1: 9.17
Test [4096/22066]	Net Time 0.009 (0.407)	Cls Time 0.047 (0.054)	Top1: 9.18
Test [4352/22066]	Net Time 0.900 (0.436)	Cls Time 0.057 (0.054)	Top1: 9.12
Test [4608/22066]	Net Time 0.619 (0.446)	Cls Time 0.049 (0.053)	Top1: 8.96
Test [4864/22066]	Net Time 0.141 (0.430)	Cls Time 0.045 (0.053)	Top1: 8.86
Test [5120/22066]	Net Time 0.011 (0.409)	Cls Time 0.045 (0.053)	Top1: 8.87
Test [5376/22066]	Net Time 0.149 (0.397)	Cls Time 0.048 (0.052)	Top1: 8.89
Test [5632/22066]	Net Time 1.457 (0.445)	Cls Time 0.042 (0.052)	Top1: 9.02
Test [5888/22066]	Net Time 0.200 (0.434)	Cls Time 0.062 (0.052)	Top1: 8.97
Test [6144/22066]	Net Time 0.008 (0.416)	Cls Time 0.047 (0.052)	Top1: 9.02
Test [6400/22066]	Net Time 0.009 (0.400)	Cls Time 0.060 (0.052)	Top1: 9.00
Test [6656/22066]	Net Time 1.295 (0.435)	Cls Time 0.062 (0.053)	Top1: 8.98
Test [6912/22066]	Net Time 0.299 (0.430)	Cls Time 0.061 (0.053)	Top1: 8.93
Test [7168/22066]	Net Time 0.009 (0.415)	Cls Time 0.048 (0.053)	Top1: 8.91
Test [7424/22066]	Net Time 0.009 (0.401)	Cls Time 0.047 (0.053)	Top1: 8.82
Test [7680/22066]	Net Time 1.092 (0.424)	Cls Time 0.045 (0.052)	Top1: 8.72
Test [7936/22066]	Net Time 0.117 (0.414)	Cls Time 0.046 (0.052)	Top1: 8.63
Test [8192/22066]	Net Time 0.009 (0.401)	Cls Time 0.049 (0.052)	Top1: 8.54
Test [8448/22066]	Net Time 0.012 (0.389)	Cls Time 0.044 (0.052)	Top1: 8.50
Test [8704/22066]	Net Time 1.046 (0.409)	Cls Time 0.049 (0.052)	Top1: 8.52
Test [8960/22066]	Net Time 0.576 (0.413)	Cls Time 0.050 (0.052)	Top1: 8.58
Test [9216/22066]	Net Time 0.035 (0.403)	Cls Time 0.057 (0.052)	Top1: 8.50
Test [9472/22066]	Net Time 0.006 (0.392)	Cls Time 0.049 (0.052)	Top1: 8.46
Test [9728/22066]	Net Time 0.441 (0.393)	Cls Time 0.059 (0.052)	Top1: 8.53
Test [9984/22066]	Net Time 0.688 (0.401)	Cls Time 0.047 (0.052)	Top1: 8.50
Test [10240/22066]	Net Time 0.010 (0.391)	Cls Time 0.048 (0.052)	Top1: 8.43
Test [10496/22066]	Net Time 0.012 (0.382)	Cls Time 0.044 (0.052)	Top1: 8.41
Test [10752/22066]	Net Time 0.967 (0.396)	Cls Time 0.048 (0.051)	Top1: 8.34
Test [11008/22066]	Net Time 0.162 (0.390)	Cls Time 0.048 (0.051)	Top1: 8.33
Test [11264/22066]	Net Time 0.008 (0.382)	Cls Time 0.059 (0.052)	Top1: 8.27
Test [11520/22066]	Net Time 0.010 (0.373)	Cls Time 0.045 (0.051)	Top1: 8.22
Test [11776/22066]	Net Time 1.428 (0.396)	Cls Time 0.060 (0.052)	Top1: 8.20
Test [12032/22066]	Net Time 0.010 (0.388)	Cls Time 0.048 (0.051)	Top1: 8.23
Test [12288/22066]	Net Time 0.009 (0.380)	Cls Time 0.059 (0.052)	Top1: 8.28
Test [12544/22066]	Net Time 0.009 (0.373)	Cls Time 0.047 (0.052)	Top1: 8.31
Test [12800/22066]	Net Time 1.640 (0.398)	Cls Time 0.060 (0.052)	Top1: 8.24
Test [13056/22066]	Net Time 0.008 (0.390)	Cls Time 0.060 (0.052)	Top1: 8.21
Test [13312/22066]	Net Time 0.009 (0.383)	Cls Time 0.049 (0.052)	Top1: 8.15
Test [13568/22066]	Net Time 0.009 (0.376)	Cls Time 0.046 (0.052)	Top1: 8.14
Test [13824/22066]	Net Time 1.060 (0.389)	Cls Time 0.049 (0.052)	Top1: 8.01
Test [14080/22066]	Net Time 0.009 (0.382)	Cls Time 0.048 (0.052)	Top1: 8.03
Test [14336/22066]	Net Time 0.009 (0.375)	Cls Time 0.059 (0.052)	Top1: 7.97
Test [14592/22066]	Net Time 0.025 (0.369)	Cls Time 0.044 (0.052)	Top1: 7.95
Test [14848/22066]	Net Time 1.279 (0.385)	Cls Time 0.049 (0.052)	Top1: 7.90
Test [15104/22066]	Net Time 0.008 (0.378)	Cls Time 0.047 (0.051)	Top1: 7.96
Test [15360/22066]	Net Time 0.009 (0.372)	Cls Time 0.059 (0.052)	Top1: 7.98
Test [15616/22066]	Net Time 0.010 (0.366)	Cls Time 0.046 (0.052)	Top1: 7.99
Test [15872/22066]	Net Time 1.751 (0.389)	Cls Time 0.061 (0.052)	Top1: 7.93
Test [16128/22066]	Net Time 0.009 (0.383)	Cls Time 0.049 (0.052)	Top1: 8.06
Test [16384/22066]	Net Time 0.009 (0.377)	Cls Time 0.059 (0.052)	Top1: 8.07
Test [16640/22066]	Net Time 0.045 (0.372)	Cls Time 0.098 (0.052)	Top1: 8.03
Test [16896/22066]	Net Time 0.886 (0.379)	Cls Time 0.049 (0.052)	Top1: 8.01
Test [17152/22066]	Net Time 0.009 (0.374)	Cls Time 0.060 (0.053)	Top1: 7.99
Test [17408/22066]	Net Time 0.023 (0.369)	Cls Time 0.057 (0.053)	Top1: 8.03
Test [17664/22066]	Net Time 0.012 (0.364)	Cls Time 0.062 (0.053)	Top1: 8.10
Test [17920/22066]	Net Time 1.084 (0.374)	Cls Time 0.053 (0.053)	Top1: 8.12
Test [18176/22066]	Net Time 0.011 (0.369)	Cls Time 0.045 (0.053)	Top1: 8.22
Test [18432/22066]	Net Time 0.065 (0.364)	Cls Time 0.049 (0.053)	Top1: 8.27
Test [18688/22066]	Net Time 0.008 (0.360)	Cls Time 0.048 (0.052)	Top1: 8.26
Test [18944/22066]	Net Time 1.105 (0.370)	Cls Time 0.036 (0.052)	Top1: 8.25
Test [19200/22066]	Net Time 0.012 (0.365)	Cls Time 0.081 (0.053)	Top1: 8.18
Test [19456/22066]	Net Time 0.008 (0.360)	Cls Time 0.048 (0.053)	Top1: 8.15
Test [19712/22066]	Net Time 0.008 (0.356)	Cls Time 0.047 (0.053)	Top1: 8.19
Test [19968/22066]	Net Time 0.968 (0.363)	Cls Time 0.042 (0.052)	Top1: 8.16
Test [20224/22066]	Net Time 0.237 (0.362)	Cls Time 0.049 (0.052)	Top1: 8.15
Test [20480/22066]	Net Time 0.008 (0.357)	Cls Time 0.047 (0.052)	Top1: 8.14
Test [20736/22066]	Net Time 0.009 (0.353)	Cls Time 0.047 (0.052)	Top1: 8.10
Test [20992/22066]	Net Time 0.813 (0.359)	Cls Time 0.040 (0.052)	Top1: 8.08
Test [21248/22066]	Net Time 0.587 (0.362)	Cls Time 0.051 (0.052)	Top1: 8.09
Test [21504/22066]	Net Time 0.006 (0.357)	Cls Time 0.050 (0.052)	Top1: 8.05
Test [21760/22066]	Net Time 0.006 (0.353)	Cls Time 0.061 (0.052)	Top1: 8.01
Test [22016/22066]	Net Time 0.322 (0.353)	Cls Time 0.048 (0.052)	Top1: 8.01
Test [22066/22066]	Net Time 0.006 (0.349)	Cls Time 0.011 (0.052)	Top1: 8.04
Epoch: [29][0/690]	Time 3.179 (3.179)	Data 3.021 (3.021)	Loss 5.3784 (5.3784)	
Epoch: [29][10/690]	Time 0.145 (1.172)	Data 0.000 (1.020)	Loss 5.3475 (5.2457)	
Epoch: [29][20/690]	Time 0.147 (0.887)	Data 0.000 (0.735)	Loss 5.2124 (5.2782)	
Epoch: [29][30/690]	Time 2.059 (0.905)	Data 1.911 (0.754)	Loss 5.3103 (5.2777)	
Epoch: [29][40/690]	Time 0.155 (0.885)	Data 0.000 (0.733)	Loss 5.3790 (5.2567)	
Epoch: [29][50/690]	Time 2.104 (0.881)	Data 1.948 (0.729)	Loss 5.3156 (5.2330)	
Epoch: [29][60/690]	Time 0.161 (0.865)	Data 0.000 (0.711)	Loss 5.1903 (5.2240)	
Epoch: [29][70/690]	Time 2.150 (0.848)	Data 2.004 (0.694)	Loss 5.1306 (5.2171)	
Epoch: [29][80/690]	Time 0.149 (0.829)	Data 0.000 (0.674)	Loss 5.1309 (5.2109)	
Epoch: [29][90/690]	Time 0.159 (0.832)	Data 0.000 (0.678)	Loss 5.2262 (5.2046)	
Epoch: [29][100/690]	Time 0.165 (0.845)	Data 0.000 (0.691)	Loss 5.0402 (5.1993)	
Epoch: [29][110/690]	Time 0.158 (0.824)	Data 0.000 (0.669)	Loss 5.1007 (5.1958)	
Epoch: [29][120/690]	Time 0.945 (0.823)	Data 0.797 (0.668)	Loss 5.2916 (5.1928)	
Epoch: [29][130/690]	Time 1.353 (0.820)	Data 1.206 (0.666)	Loss 5.1744 (5.1913)	
Epoch: [29][140/690]	Time 0.158 (0.822)	Data 0.000 (0.667)	Loss 5.1967 (5.1902)	
Epoch: [29][150/690]	Time 2.975 (0.829)	Data 2.815 (0.673)	Loss 5.0522 (5.1888)	
Epoch: [29][160/690]	Time 0.158 (0.820)	Data 0.000 (0.664)	Loss 5.0437 (5.1884)	
Epoch: [29][170/690]	Time 2.216 (0.824)	Data 2.052 (0.669)	Loss 5.3145 (5.1905)	
Epoch: [29][180/690]	Time 0.157 (0.820)	Data 0.000 (0.665)	Loss 5.2215 (5.1907)	
Epoch: [29][190/690]	Time 2.151 (0.820)	Data 2.005 (0.665)	Loss 5.0712 (5.1902)	
Epoch: [29][200/690]	Time 0.199 (0.820)	Data 0.000 (0.665)	Loss 5.2551 (5.1899)	
Epoch: [29][210/690]	Time 3.336 (0.825)	Data 3.164 (0.670)	Loss 4.9085 (5.1842)	
Epoch: [29][220/690]	Time 0.146 (0.814)	Data 0.000 (0.658)	Loss 5.3465 (5.1845)	
Epoch: [29][230/690]	Time 0.148 (0.814)	Data 0.000 (0.659)	Loss 5.2021 (5.1826)	
Epoch: [29][240/690]	Time 2.148 (0.817)	Data 1.989 (0.661)	Loss 5.1038 (5.1803)	
Epoch: [29][250/690]	Time 0.158 (0.810)	Data 0.000 (0.654)	Loss 5.0975 (5.1788)	
Epoch: [29][260/690]	Time 3.190 (0.818)	Data 3.017 (0.663)	Loss 5.2312 (5.1779)	
Epoch: [29][270/690]	Time 0.144 (0.809)	Data 0.000 (0.654)	Loss 5.1685 (5.1770)	
Epoch: [29][280/690]	Time 0.455 (0.809)	Data 0.309 (0.654)	Loss 4.8082 (5.1744)	
Epoch: [29][290/690]	Time 0.159 (0.808)	Data 0.000 (0.653)	Loss 5.2052 (5.1726)	
Epoch: [29][300/690]	Time 0.144 (0.813)	Data 0.000 (0.658)	Loss 5.1339 (5.1713)	
Epoch: [29][310/690]	Time 0.146 (0.811)	Data 0.000 (0.656)	Loss 5.0693 (5.1692)	
Epoch: [29][320/690]	Time 0.146 (0.812)	Data 0.000 (0.657)	Loss 5.1381 (5.1677)	
Epoch: [29][330/690]	Time 0.185 (0.813)	Data 0.000 (0.657)	Loss 5.0567 (5.1662)	
Epoch: [29][340/690]	Time 0.145 (0.810)	Data 0.000 (0.655)	Loss 5.1337 (5.1663)	
Epoch: [29][350/690]	Time 0.219 (0.812)	Data 0.078 (0.656)	Loss 5.2349 (5.1652)	
Epoch: [29][360/690]	Time 0.155 (0.811)	Data 0.000 (0.655)	Loss 5.5145 (5.1648)	
Epoch: [29][370/690]	Time 0.158 (0.811)	Data 0.000 (0.655)	Loss 5.2408 (5.1637)	
Epoch: [29][380/690]	Time 0.147 (0.807)	Data 0.000 (0.652)	Loss 5.1250 (5.1622)	
Epoch: [29][390/690]	Time 0.159 (0.813)	Data 0.000 (0.658)	Loss 5.0772 (5.1606)	
Epoch: [29][400/690]	Time 0.156 (0.807)	Data 0.000 (0.652)	Loss 5.1220 (5.1599)	
Epoch: [29][410/690]	Time 0.191 (0.806)	Data 0.000 (0.650)	Loss 4.9750 (5.1581)	
Epoch: [29][420/690]	Time 2.527 (0.812)	Data 2.320 (0.656)	Loss 4.9455 (5.1560)	
Epoch: [29][430/690]	Time 0.147 (0.806)	Data 0.000 (0.650)	Loss 5.0788 (5.1550)	
Epoch: [29][440/690]	Time 0.438 (0.811)	Data 0.289 (0.655)	Loss 5.0760 (5.1528)	
Epoch: [29][450/690]	Time 0.157 (0.807)	Data 0.000 (0.651)	Loss 5.0032 (5.1509)	
Epoch: [29][460/690]	Time 2.848 (0.811)	Data 2.691 (0.656)	Loss 5.0420 (5.1501)	
Epoch: [29][470/690]	Time 0.148 (0.805)	Data 0.000 (0.650)	Loss 5.0542 (5.1492)	
Epoch: [29][480/690]	Time 0.145 (0.807)	Data 0.000 (0.652)	Loss 5.0509 (5.1482)	
Epoch: [29][490/690]	Time 0.150 (0.810)	Data 0.000 (0.655)	Loss 5.0975 (5.1471)	
Epoch: [29][500/690]	Time 0.166 (0.808)	Data 0.000 (0.653)	Loss 5.1407 (5.1451)	
Epoch: [29][510/690]	Time 0.406 (0.807)	Data 0.251 (0.652)	Loss 4.9289 (5.1432)	
Epoch: [29][520/690]	Time 0.292 (0.805)	Data 0.148 (0.650)	Loss 5.1726 (5.1434)	
Epoch: [29][530/690]	Time 1.953 (0.808)	Data 1.791 (0.653)	Loss 5.0657 (5.1432)	
Epoch: [29][540/690]	Time 2.117 (0.807)	Data 1.967 (0.652)	Loss 5.1985 (5.1426)	
Epoch: [29][550/690]	Time 0.156 (0.805)	Data 0.000 (0.650)	Loss 5.3609 (5.1413)	
Epoch: [29][560/690]	Time 1.259 (0.806)	Data 1.111 (0.651)	Loss 5.1089 (5.1410)	
Epoch: [29][570/690]	Time 0.167 (0.806)	Data 0.000 (0.651)	Loss 5.2009 (5.1403)	
Epoch: [29][580/690]	Time 2.136 (0.807)	Data 1.979 (0.652)	Loss 5.0695 (5.1379)	
Epoch: [29][590/690]	Time 0.142 (0.805)	Data 0.000 (0.650)	Loss 5.0412 (5.1370)	
Epoch: [29][600/690]	Time 1.836 (0.808)	Data 1.693 (0.652)	Loss 5.2456 (5.1358)	
Epoch: [29][610/690]	Time 0.149 (0.804)	Data 0.000 (0.649)	Loss 4.9773 (5.1352)	
Epoch: [29][620/690]	Time 3.350 (0.808)	Data 3.194 (0.653)	Loss 5.3156 (5.1347)	
Epoch: [29][630/690]	Time 0.145 (0.805)	Data 0.000 (0.650)	Loss 5.1713 (5.1336)	
Epoch: [29][640/690]	Time 1.200 (0.804)	Data 1.045 (0.649)	Loss 5.1296 (5.1324)	
Epoch: [29][650/690]	Time 2.542 (0.806)	Data 2.384 (0.651)	Loss 5.1660 (5.1308)	
Epoch: [29][660/690]	Time 0.206 (0.804)	Data 0.000 (0.649)	Loss 5.2052 (5.1301)	
Epoch: [29][670/690]	Time 1.343 (0.803)	Data 1.198 (0.648)	Loss 4.9934 (5.1290)	
Epoch: [29][680/690]	Time 0.150 (0.806)	Data 0.000 (0.651)	Loss 5.0161 (5.1288)	
Test [256/22066]	Net Time 2.596 (2.596)	Cls Time 0.052 (0.052)	Top1: 10.55
Test [512/22066]	Net Time 0.013 (1.304)	Cls Time 0.071 (0.061)	Top1: 12.30
Test [768/22066]	Net Time 0.009 (0.873)	Cls Time 0.049 (0.057)	Top1: 12.11
Test [1024/22066]	Net Time 0.022 (0.660)	Cls Time 0.078 (0.062)	Top1: 14.06
Test [1280/22066]	Net Time 1.513 (0.831)	Cls Time 0.067 (0.063)	Top1: 13.98
Test [1536/22066]	Net Time 0.010 (0.694)	Cls Time 0.051 (0.061)	Top1: 13.74
Test [1792/22066]	Net Time 0.042 (0.601)	Cls Time 0.027 (0.056)	Top1: 13.95
Test [2048/22066]	Net Time 0.016 (0.528)	Cls Time 0.050 (0.056)	Top1: 14.36
Test [2304/22066]	Net Time 1.007 (0.581)	Cls Time 0.046 (0.054)	Top1: 13.93
Test [2560/22066]	Net Time 0.011 (0.524)	Cls Time 0.059 (0.055)	Top1: 13.71
Test [2816/22066]	Net Time 0.009 (0.477)	Cls Time 0.058 (0.055)	Top1: 13.42
Test [3072/22066]	Net Time 0.380 (0.469)	Cls Time 0.046 (0.055)	Top1: 13.09
Test [3328/22066]	Net Time 0.610 (0.480)	Cls Time 0.048 (0.054)	Top1: 13.01
Test [3584/22066]	Net Time 0.009 (0.446)	Cls Time 0.048 (0.054)	Top1: 12.75
Test [3840/22066]	Net Time 0.010 (0.417)	Cls Time 0.058 (0.054)	Top1: 12.34
Test [4096/22066]	Net Time 1.078 (0.458)	Cls Time 0.047 (0.053)	Top1: 12.33
Test [4352/22066]	Net Time 0.410 (0.456)	Cls Time 0.059 (0.054)	Top1: 12.36
Test [4608/22066]	Net Time 0.009 (0.431)	Cls Time 0.047 (0.053)	Top1: 12.35
Test [4864/22066]	Net Time 0.010 (0.409)	Cls Time 0.045 (0.053)	Top1: 12.38
Test [5120/22066]	Net Time 1.202 (0.448)	Cls Time 0.048 (0.053)	Top1: 12.48
Test [5376/22066]	Net Time 0.472 (0.449)	Cls Time 0.062 (0.053)	Top1: 12.44
Test [5632/22066]	Net Time 0.008 (0.429)	Cls Time 0.048 (0.053)	Top1: 12.73
Test [5888/22066]	Net Time 0.009 (0.411)	Cls Time 0.059 (0.053)	Top1: 12.82
Test [6144/22066]	Net Time 0.812 (0.428)	Cls Time 0.048 (0.053)	Top1: 12.94
Test [6400/22066]	Net Time 0.484 (0.430)	Cls Time 0.052 (0.053)	Top1: 12.88
Test [6656/22066]	Net Time 0.012 (0.414)	Cls Time 0.043 (0.053)	Top1: 12.77
Test [6912/22066]	Net Time 0.010 (0.399)	Cls Time 0.059 (0.053)	Top1: 12.73
Test [7168/22066]	Net Time 0.817 (0.414)	Cls Time 0.047 (0.053)	Top1: 12.74
Test [7424/22066]	Net Time 0.158 (0.405)	Cls Time 0.050 (0.052)	Top1: 12.70
Test [7680/22066]	Net Time 0.010 (0.392)	Cls Time 0.058 (0.053)	Top1: 12.62
Test [7936/22066]	Net Time 0.009 (0.380)	Cls Time 0.047 (0.052)	Top1: 12.49
Test [8192/22066]	Net Time 0.955 (0.398)	Cls Time 0.059 (0.053)	Top1: 12.44
Test [8448/22066]	Net Time 0.196 (0.391)	Cls Time 0.048 (0.052)	Top1: 12.32
Test [8704/22066]	Net Time 0.008 (0.380)	Cls Time 0.047 (0.052)	Top1: 12.29
Test [8960/22066]	Net Time 0.375 (0.380)	Cls Time 0.048 (0.052)	Top1: 12.39
Test [9216/22066]	Net Time 0.295 (0.378)	Cls Time 0.047 (0.052)	Top1: 12.33
Test [9472/22066]	Net Time 0.444 (0.379)	Cls Time 0.038 (0.052)	Top1: 12.18
Test [9728/22066]	Net Time 0.096 (0.372)	Cls Time 0.046 (0.052)	Top1: 12.23
Test [9984/22066]	Net Time 0.951 (0.387)	Cls Time 0.059 (0.052)	Top1: 12.31
Test [10240/22066]	Net Time 0.010 (0.377)	Cls Time 0.046 (0.052)	Top1: 12.24
Test [10496/22066]	Net Time 0.146 (0.372)	Cls Time 0.047 (0.051)	Top1: 12.14
Test [10752/22066]	Net Time 0.660 (0.379)	Cls Time 0.059 (0.052)	Top1: 12.14
Test [11008/22066]	Net Time 0.823 (0.389)	Cls Time 0.040 (0.051)	Top1: 12.12
Test [11264/22066]	Net Time 0.014 (0.380)	Cls Time 0.086 (0.052)	Top1: 12.15
Test [11520/22066]	Net Time 0.009 (0.372)	Cls Time 0.046 (0.052)	Top1: 12.23
Test [11776/22066]	Net Time 0.786 (0.381)	Cls Time 0.047 (0.052)	Top1: 12.24
Test [12032/22066]	Net Time 0.171 (0.377)	Cls Time 0.045 (0.052)	Top1: 12.23
Test [12288/22066]	Net Time 0.009 (0.369)	Cls Time 0.059 (0.052)	Top1: 12.35
Test [12544/22066]	Net Time 0.175 (0.365)	Cls Time 0.048 (0.052)	Top1: 12.31
Test [12800/22066]	Net Time 1.418 (0.386)	Cls Time 0.061 (0.052)	Top1: 12.27
Test [13056/22066]	Net Time 0.233 (0.383)	Cls Time 0.047 (0.052)	Top1: 12.19
Test [13312/22066]	Net Time 0.034 (0.376)	Cls Time 0.039 (0.052)	Top1: 12.11
Test [13568/22066]	Net Time 0.010 (0.370)	Cls Time 0.058 (0.052)	Top1: 12.18
Test [13824/22066]	Net Time 1.430 (0.389)	Cls Time 0.060 (0.052)	Top1: 12.07
Test [14080/22066]	Net Time 0.008 (0.382)	Cls Time 0.047 (0.052)	Top1: 12.03
Test [14336/22066]	Net Time 0.009 (0.376)	Cls Time 0.049 (0.052)	Top1: 11.98
Test [14592/22066]	Net Time 0.012 (0.369)	Cls Time 0.044 (0.052)	Top1: 11.99
Test [14848/22066]	Net Time 1.706 (0.392)	Cls Time 0.061 (0.052)	Top1: 11.93
Test [15104/22066]	Net Time 0.008 (0.386)	Cls Time 0.060 (0.052)	Top1: 11.92
Test [15360/22066]	Net Time 0.009 (0.379)	Cls Time 0.049 (0.052)	Top1: 11.95
Test [15616/22066]	Net Time 0.026 (0.374)	Cls Time 0.039 (0.052)	Top1: 11.97
Test [15872/22066]	Net Time 1.408 (0.390)	Cls Time 0.062 (0.052)	Top1: 11.88
Test [16128/22066]	Net Time 0.008 (0.384)	Cls Time 0.060 (0.052)	Top1: 12.01
Test [16384/22066]	Net Time 0.009 (0.378)	Cls Time 0.048 (0.052)	Top1: 12.04
Test [16640/22066]	Net Time 0.010 (0.373)	Cls Time 0.060 (0.052)	Top1: 12.01
Test [16896/22066]	Net Time 0.749 (0.378)	Cls Time 0.045 (0.052)	Top1: 12.06
Test [17152/22066]	Net Time 0.009 (0.373)	Cls Time 0.059 (0.052)	Top1: 12.05
Test [17408/22066]	Net Time 0.009 (0.368)	Cls Time 0.047 (0.052)	Top1: 12.05
Test [17664/22066]	Net Time 0.010 (0.362)	Cls Time 0.047 (0.052)	Top1: 12.14
Test [17920/22066]	Net Time 0.927 (0.370)	Cls Time 0.031 (0.052)	Top1: 12.22
Test [18176/22066]	Net Time 0.011 (0.365)	Cls Time 0.051 (0.052)	Top1: 12.25
Test [18432/22066]	Net Time 0.464 (0.367)	Cls Time 0.047 (0.052)	Top1: 12.29
Test [18688/22066]	Net Time 0.009 (0.362)	Cls Time 0.059 (0.052)	Top1: 12.29
Test [18944/22066]	Net Time 0.409 (0.362)	Cls Time 0.039 (0.051)	Top1: 12.20
Test [19200/22066]	Net Time 0.008 (0.358)	Cls Time 0.048 (0.051)	Top1: 12.17
Test [19456/22066]	Net Time 1.382 (0.371)	Cls Time 0.059 (0.052)	Top1: 12.16
Test [19712/22066]	Net Time 0.010 (0.367)	Cls Time 0.045 (0.051)	Top1: 12.18
Test [19968/22066]	Net Time 0.009 (0.362)	Cls Time 0.059 (0.052)	Top1: 12.18
Test [20224/22066]	Net Time 0.010 (0.358)	Cls Time 0.048 (0.051)	Top1: 12.15
Test [20480/22066]	Net Time 1.718 (0.375)	Cls Time 0.062 (0.052)	Top1: 12.14
Test [20736/22066]	Net Time 0.006 (0.370)	Cls Time 0.061 (0.052)	Top1: 12.09
Test [20992/22066]	Net Time 0.006 (0.366)	Cls Time 0.050 (0.052)	Top1: 12.04
Test [21248/22066]	Net Time 0.006 (0.361)	Cls Time 0.049 (0.052)	Top1: 11.98
Test [21504/22066]	Net Time 0.898 (0.368)	Cls Time 0.060 (0.052)	Top1: 11.96
Test [21760/22066]	Net Time 0.006 (0.363)	Cls Time 0.049 (0.052)	Top1: 11.92
Test [22016/22066]	Net Time 0.006 (0.359)	Cls Time 0.063 (0.052)	Top1: 11.90
Test [22066/22066]	Net Time 0.006 (0.355)	Cls Time 0.014 (0.051)	Top1: 11.91
Epoch: [30][0/690]	Time 4.912 (4.912)	Data 4.717 (4.717)	Loss 4.8390 (4.8390)	
Epoch: [30][10/690]	Time 0.145 (1.035)	Data 0.000 (0.881)	Loss 4.7399 (4.8098)	
Epoch: [30][20/690]	Time 2.132 (0.954)	Data 1.976 (0.799)	Loss 4.6186 (4.8220)	
Epoch: [30][30/690]	Time 1.414 (0.866)	Data 1.269 (0.713)	Loss 4.8870 (4.8448)	
Epoch: [30][40/690]	Time 0.149 (0.876)	Data 0.000 (0.723)	Loss 4.9083 (4.8482)	
Epoch: [30][50/690]	Time 1.799 (0.867)	Data 1.652 (0.715)	Loss 4.6796 (4.8332)	
Epoch: [30][60/690]	Time 0.757 (0.836)	Data 0.612 (0.684)	Loss 4.8976 (4.8149)	
Epoch: [30][70/690]	Time 1.361 (0.847)	Data 1.219 (0.695)	Loss 4.7253 (4.8076)	
Epoch: [30][80/690]	Time 0.149 (0.827)	Data 0.000 (0.674)	Loss 4.7691 (4.8111)	
Epoch: [30][90/690]	Time 3.445 (0.849)	Data 3.285 (0.696)	Loss 4.6361 (4.8010)	
Epoch: [30][100/690]	Time 0.159 (0.818)	Data 0.000 (0.664)	Loss 4.8117 (4.7911)	
Epoch: [30][110/690]	Time 3.587 (0.838)	Data 3.428 (0.684)	Loss 4.7694 (4.7926)	
Epoch: [30][120/690]	Time 0.148 (0.816)	Data 0.000 (0.663)	Loss 4.8104 (4.7957)	
Epoch: [30][130/690]	Time 2.643 (0.820)	Data 2.489 (0.666)	Loss 4.7932 (4.7986)	
Epoch: [30][140/690]	Time 0.149 (0.819)	Data 0.000 (0.666)	Loss 4.8247 (4.7988)	
Epoch: [30][150/690]	Time 2.038 (0.816)	Data 1.857 (0.662)	Loss 4.8475 (4.7980)	
Epoch: [30][160/690]	Time 0.158 (0.815)	Data 0.000 (0.662)	Loss 4.6898 (4.7984)	
Epoch: [30][170/690]	Time 0.149 (0.812)	Data 0.000 (0.658)	Loss 4.7288 (4.7991)	
Epoch: [30][180/690]	Time 0.147 (0.816)	Data 0.000 (0.662)	Loss 4.7463 (4.7957)	
Epoch: [30][190/690]	Time 0.160 (0.806)	Data 0.000 (0.652)	Loss 4.6039 (4.7957)	
